"361881025","1220 N. DEARBORN STREET, REDLANDS, CA, 92374","Match","Exact","1220 N DEARBORN ST, REDLANDS, CA, 92374","-117.147475652066,34.06853680718","144966428","R"
"361881026","17583 SULTANA STREET, HESPERIA, CA, 92345","Match","Exact","17583 SULTANA ST, HESPERIA, CA, 92345","-117.279270556733,34.41273574637","144589955","R"
"191800633","2468 SO. ST. ANDREWS PLACE, LOS ANGELES, CA, 90018","Match","Exact","2468 S SAINT ANDREWS PL, LOS ANGELES, CA, 90018","-118.311221517519,34.033330229608","141605805","L"
"347000389","2426 GARFIELD AVE, CARMICHAEL, CA, 95608","Match","Exact","2426 GARFIELD AVE, CARMICHAEL, CA, 95608","-121.336703028571,38.608711473117","645243902","R"
"331881372","39905 VIA SCENA, PALM DESERT, CA, 92260","Match","Exact","39905 VIA SCENA, PALM DESERT, CA, 92260","-116.388159177293,33.757969665456","195067201","R"
"331881373","64982 COTTON CT, DESERT HOT SPRINGS, CA, 92240","Match","Exact","64982 COTTON CT, DESERT HOT SPRINGS, CA, 92240","-116.528277700309,33.981310740424","194721509","R"
"198204972","14110 CORDARY AVENUE, HAWTHORNE, CA, 90250","Match","Exact","14110 CORDARY AVE, HAWTHORNE, CA, 90250","-118.34160277582,33.903106461689","655819749","L"
"336403710","41035 CHACO CANYON ROAD, MURRIETA, CA, 92562","Match","Exact","41035 CHACO CANYON RD, MURRIETA, CA, 92562","-117.216724832823,33.577257163027","194846549","L"
"126890101","6449 PURDUE DR, EUREKA, CA, 95503","Match","Exact","6449 PURDUE DR, EUREKA, CA, 95503","-124.202117363996,40.730064017417","655807709","L"
"361881019","33951 COLORADO ST, YUCAIPA, CA, 92399","Match","Exact","33951 COLORADO ST, YUCAIPA, CA, 92399","-117.064156554766,34.01590572544","144667651","R"
"331881378","1 CALAIS CIRCLE, RANCHO MIRAGE, CA, 92270","Match","Exact","1 CALAIS CIR, RANCHO MIRAGE, CA, 92270","-116.396917591552,33.788403775525","647386372","L"
"361881000","4095 LOMBARDY AVE, CHINO, CA, 91710","Match","Exact","4095 LOMBARDY AVE, CHINO, CA, 91710","-117.71571576787,34.031934820756","144670619","R"
"331881383","12145 WESTERLY TRAIL, MORENO VALLEY, CA, 92557","Match","Exact","12145 WESTERLY TRL, MORENO VALLEY, CA, 92557","-117.219636708078,33.944598982656","194790712","L"
"331881384","330 S SAN JACINTO ST, HEMET, CA, 92543","Match","Exact","330 S SAN JACINTO ST, HEMET, CA, 92543","-116.958537152926,33.743691659076","658299591","L"
"405800689","1445 HUNTINGTON AVENUE, GROVER BEACH, CA, 93433","Match","Exact","1445 HUNTINGTON AVE, GROVER BEACH, CA, 93433","-120.614054225157,35.112660680473","109768730","L"
"425800484","5506 SOMERSET DRIVE, SANTA BARBARA, CA, 93111","Match","Exact","5506 SOMERSET DR, SANTA BARBARA, CA, 93111","-119.817324486991,34.445167385372","108601625","R"
"361881005","14931 OAKSPRING DRIVE, FONTANA, CA, 92336","Match","Exact","14931 OAKSPRING DR, FONTANA, CA, 92336","-117.479047219726,34.129026796415","614818236","R"
"405800693","1489 11TH ST., LOS OSOS, CA, 93402","Match","Exact","1489 11TH ST, LOS OSOS, CA, 93402","-120.831119385642,35.324517824519","641280040","L"
"197610171","9330 ALDEA AVE, NORTHRIDGE, CA, 91325","Match","Exact","9330 ALDEA AVE, NORTHRIDGE, CA, 91325","-118.509619267181,34.240399753787","141543707","R"
"197610174","2327 RIDGEVIEW AVE, LOS ANGELES, CA, 90041","Match","Exact","2327 RIDGEVIEW AVE, LOS ANGELES, CA, 90041","-118.217566557079,34.131037829029","624107821","R"
"197610177","23463 HAYNES ST, WEST HILLS, CA, 91307","Match","Exact","23463 HAYNES ST, WEST HILLS, CA, 91307","-118.638103400714,34.189963427351","141723032","R"
"197610176","3132 WAVERLY DR., LOS ANGELES, CA, 90027","Match","Exact","3132 WAVERLY DR, LOS ANGELES, CA, 90027","-118.269633997825,34.112052848696","142730994","L"
"197610178","6338 W AVENUE J11, LANCASTER, CA, 93536","Match","Exact","6338 W AVE J11, LANCASTER, CA, 93536","-118.244057501207,34.679493779643","629426525","R"
"374600451","16031 POMERADO ROAD, POWAY, CA, 92064","Match","Exact","16031 POMERADO RD, POWAY, CA, 92064","-117.056802009871,33.007427008192","195316486","R"
"015601083","345 DAVIS STREET, SAN LEANDRO, CA, 94577","Match","Exact","345 DAVIS ST, SAN LEANDRO, CA, 94577","-122.15847653361,37.725004281308","125011993","L"
"197606902","10215 BALBOA BLVD., NORTHRIDGE, CA, 91325","Match","Exact","10215 BALBOA BLVD, NORTHRIDGE, CA, 91325","-118.502418446312,34.255967132325","642861797","L"
"306002176","25121 BAUTISTA DRIVE, LAGUNA HILLS, CA, 92653","Match","Non_Exact","25121 BAUTISTA, LAGUNA HILLS, CA, 92653","-117.68176734397,33.597636353071","144065352","R"
"425801782","7779 BRADFORD DRIVE, GOLETA, CA, 93117","Match","Exact","7779 BRADFORD DR, GOLETA, CA, 93117","-119.899585610205,34.434831892336","108600242","L"
"306002173","26851 LA SIERRA DRIVE, MISSION VIEJO, CA, 92691","Match","Exact","26851 LA SIERRA DR, MISSION VIEJO, CA, 92691","-117.662346221033,33.572985322576","144071159","L"
"315002002","1419 SPRING VALLEY DRIVE, ROSEVILLE, CA, 95661","Match","Exact","1419 SPRING VALLEY DR, ROSEVILLE, CA, 95661","-121.240453517756,38.724644225946","106778369","R"
"015601081","201 SWEET ROAD, ALAMEDA, CA, 94502","Match","Exact","201 SWEET RD, ALAMEDA, CA, 94502","-122.257666428853,37.73924483508","125053909","R"
"425800464","3775 MODOC ROAD, SANTA BARBARA, CA, 93105","Match","Exact","3775 MODOC RD, SANTA BARBARA, CA, 93105","-119.746723633871,34.431786149306","108603639","L"
"197610160","17611 TUBA STREET, NORTHRIDGE, CA, 91325","Match","Exact","17611 TUBA ST, NORTHRIDGE, CA, 91325","-118.517721551288,34.256751545778","141542331","R"
"197610161","628 NORTH LAZARD STREET, SAN FERNANDO, CA, 91340","Match","Exact","628 N LAZARD ST, SAN FERNANDO, CA, 91340","-118.439656274302,34.295374646871","141547853","R"
"197610163","14928 HIAWATHA STREET, MISSION HILLS, CA, 91345","Match","Exact","14928 HIAWATHA ST, MISSION HILLS, CA, 91345","-118.457342428935,34.259057559136","141547362","L"
"374601775","2555 HOPKINS ST, SAN DIEGO, CA, 92139","Match","Exact","2555 HOPKINS ST, SAN DIEGO, CA, 92139","-117.066386705708,32.670220846347","195353672","L"
"197610166","7250 QUARTZ AVE, WINNETKA, CA, 91306","Match","Exact","7250 QUARTZ AVE, WINNETKA, CA, 91306","-118.564403684347,34.202794020154","141540671","R"
"197610165","20724 MCNULTY PL., CANOGA PARK, CA, 91306","Match","Exact","20724 MCNULTY PL, CANOGA PARK, CA, 91306","-118.584738874517,34.214715346083","141533446","L"
"197610167","3052 W MILLING ST, LANCASTER, CA, 93536","Match","Exact","3052 W MILLING ST, LANCASTER, CA, 93536","-118.185103824697,34.69464004662","627904945","R"
"197610169","6023 WEST AVE L 12, LANCASTER, CA, 93536","Match","Non_Exact","6023 W AVE L, LANCASTER, CA, 93536","-118.236728587277,34.660246732997","648792658","L"
"315002015","1462 EAGLESFIELD LANE, LINCOLN, CA, 95648","Match","Exact","1462 EAGLESFIELD LN, LINCOLN, CA, 95648","-121.311799987924,38.857714146363","633814560","L"
"197803754","5332 E GREENMEADOW ST., LONG BEACH, CA, 90808","Match","Non_Exact","5332 E GREENMEADOW RD, LONG BEACH, CA, 90808","-118.127949189192,33.833243581035","141700592","R"
"374600449","6533 PLAZA RIDGE ROAD, SAN DIEGO, CA, 92114","Match","Exact","6533 PLAZA RIDGE RD, SAN DIEGO, CA, 92114","-117.055377279938,32.68938908809","195353574","R"
"126804231","3014 HARRIS ST, EUREKA, CA, 95503","Match","Exact","3014 HARRIS ST, EUREKA, CA, 95503","-124.133680917894,40.780410141506","112990324","L"
"197610191","17650 WEST DEVONSHIRE STREET, NORTHRIDGE, CA, 91325","Match","Non_Exact","17650 DEVONSHIRE ST, NORTHRIDGE, CA, 91325","-118.51871428505,34.257558076964","141542327","L"
"197610193","44856 33RD STREET W, LANCASTER, CA, 93536","Match","Exact","44856 33RD ST W, LANCASTER, CA, 93536","-118.190928578536,34.697870433593","624541150","R"
"197610192","7630 WILBUR AVE., RESEDA, CA, 91335","Match","Exact","7630 WILBUR AVE, RESEDA, CA, 91335","-118.544724900767,34.208953008515","141541478","R"
"197610195","17100 CALAHAN STREET, NORTHRIDGE, CA, 91325","Match","Exact","17100 CALAHAN ST, NORTHRIDGE, CA, 91325","-118.505295566044,34.236354966763","141543784","L"
"197610196","7939 APPERSON ST, SUNLAND, CA, 91040","Match","Exact","7939 APPERSON ST, SUNLAND, CA, 91040","-118.306131443181,34.256077420832","142688271","R"
"197610199","9925 COLLETT AVE., NORTH HILLS, CA, 91343","Match","Exact","9925 COLLETT AVE, NORTH HILLS, CA, 91343","-118.483799404375,34.251460697031","141543391","L"
"374600476","3463 CIRCULO ADORNO, CARLSBAD, CA, 92009","Match","Exact","3463 CIR ADORNO, CARLSBAD, CA, 92009","-117.232333764488,33.074035965804","647682081","R"
"170107747","820 CLOVER VALLEY ROAD, UPPER LAKE, CA, 95485","Match","Exact","820 CLOVER VALLEY RD, UPPER LAKE, CA, 95485","-122.897603079622,39.170629250289","67027064","L"
"425801769","1315 SAPPHIRE DRIVE, SANTA MARIA, CA, 93454","Match","Exact","1315 SAPPHIRE DR, SANTA MARIA, CA, 93454","-120.41480967859,34.959809879399","108595810","R"
"197803745","11111 MYRTLE ST., DOWNEY, CA, 90241","Match","Exact","11111 MYRTLE ST, DOWNEY, CA, 90241","-118.136076611675,33.942787710013","141697544","R"
"197610180","25690 YUCCA VALLEY RD, VALENCIA, CA, 91355","Match","Exact","25690 YUCCA VALLEY RD, VALENCIA, CA, 91355","-118.556652800544,34.39032252555","141537139","L"
"425801777","16 SAN DIMAS AVENUE, SANTA BARBARA, CA, 93111","Match","Exact","16 SAN DIMAS AVE, SANTA BARBARA, CA, 93111","-119.801981537467,34.439991500251","108602168","L"
"197610184","28650 NEWHALL RANCH ROAD, SANTA CLARITA, CA, 91355","No_Match"
"197606938","43129 LEMONWOOD DRIVE, LANCASTER, CA, 93536","Match","Exact","43129 LEMONWOOD DR, LANCASTER, CA, 93536","-118.184764795391,34.666261957909","141522676","R"
"197610183","24070 COPPER HILL DRIVE, VALENCIA, CA, 91354","Match","Exact","24070 COPPER HILL DR, VALENCIA, CA, 91354","-118.561868618982,34.461128338021","638621755","L"
"197610188","10109 GLADBECK AVENUE, NORTHRIDGE, CA, 91324","Match","Exact","10109 GLADBECK AVE, NORTHRIDGE, CA, 91324","-118.539322565247,34.253455876034","141539753","L"
"015601051","4419 JACINTO DR, FREMONT, CA, 94536","Match","Exact","4419 JACINTO DR, FREMONT, CA, 94536","-122.027872262747,37.562276260911","125027715","R"
"347005180","345 MUNROE ST, SACRAMENTO, CA, 95825","Match","Exact","345 MUNROE ST, SACRAMENTO, CA, 95825","-121.401570877885,38.572509563757","133335906","L"
"197606934","233 W. 234TH STREET, CARSON, CA, 90745","Match","Exact","233 W 234TH ST, CARSON, CA, 90745","-118.279148366454,33.813423486471","141670104","R"
"342700594","1445 EXPO PARKWAY, SACRAMENTO, CA, 95815","Match","Exact","1445 EXPO PKWY, SACRAMENTO, CA, 95815","-121.4550083828,38.59801125886","133401565","L"
"342700595","6129 SUNDAY DRIVE, NORTH HIGHLANDS, CA, 95660","Match","Exact","6129 SUNDAY DR, NORTH HIGHLANDS, CA, 95660","-121.372770193516,38.677485296651","133331661","L"
"374600411","2997 MELBOURNE DRIVE, SAN DIEGO, CA, 92123","Match","Exact","2997 MELBOURNE DR, SAN DIEGO, CA, 92123","-117.127014530476,32.798060549205","195321403","R"
"286802049","2541 VINTAGE STREET, NAPA, CA, 94558","Match","Exact","2541 VINTAGE ST, NAPA, CA, 94558","-122.332814322106,38.326726149783","67424129","L"
"197609135","2745 N MYERS ST, BURBANK, CA, 91504","Match","Exact","2745 N MYERS ST, BURBANK, CA, 91504","-118.33450508917,34.205551076441","141587271","L"
"157209068","1240 COLLEGE HEIGHTS BLVD, RIDGECREST, CA, 93555","Match","Exact","1240 COLLEGE HEIGHTS BLVD, RIDGECREST, CA, 93555","-117.67042324853,35.601573623203","109111205","L"
"392701205","936 ROYAL OAKS DRIVE, STOCKTON, CA, 95209","Match","Exact","936 ROYAL OAKS DR, STOCKTON, CA, 95209","-121.324201476845,38.036827385132","133844064","L"
"392701203","1848 CHATFIELD CIRCLE, STOCKTON, CA, 95209","Match","Exact","1848 CHATFIELD CIR, STOCKTON, CA, 95209","-121.337423553103,38.050930300516","133930337","R"
"392701209","16378 ADOBE WAY, LATHROP, CA, 95330","Match","Exact","16378 ADOBE WAY, LATHROP, CA, 95330","-121.302982966068,37.81312091338","600004056","L"
"342700585","8604 BANFF VISTA DR, ELK GROVE, CA, 95624","Match","Exact","8604 BANFF VISTA DR, ELK GROVE, CA, 95624","-121.386497328133,38.412901681894","133354664","R"
"425801756","5364 BERKELEY ROAD, SANTA BARBARA, CA, 93111","Match","Exact","5364 BERKELEY RD, SANTA BARBARA, CA, 93111","-119.812039690007,34.446758847232","108601680","R"
"425801755","5421 BERKELEY ROAD, SANTA BARBARA, CA, 93111","Match","Exact","5421 BERKELEY RD, SANTA BARBARA, CA, 93111","-119.812975210702,34.445854389361","108601677","L"
"342700588","6258 WINDING WAY, CARMICHAEL, CA, 95608","Match","Exact","6258 WINDING WAY, CARMICHAEL, CA, 95608","-121.317433574435,38.648974572436","657801788","R"
"445200583","174 WILLOWBROOK DRIVE, BEN LOMOND, CA, 95005","Match","Exact","174 WILLOWBROOK DR, BEN LOMOND, CA, 95005","-122.085638758107,37.072515155765","125502604","R"
"197610121","7055 SHOUP AVENUE, WEST HILLS, CA, 91307","Match","Exact","7055 SHOUP AVE, WEST HILLS, CA, 91307","-118.614730492321,34.198867435353","141534464","L"
"197610124","16706 BLACKHAWK STREET, GRANADA HILLS, CA, 91344","Match","Exact","16706 BLACKHAWK ST, GRANADA HILLS, CA, 91344","-118.49605875452,34.258331896191","141543037","L"
"197610123","16704 BLACKHAWK STREET, GRANADA HILLS, CA, 91344","Match","Exact","16704 BLACKHAWK ST, GRANADA HILLS, CA, 91344","-118.496000763162,34.258331406809","141543037","L"
"197610128","27828 PARKVALE DRIVE, SAUGUS, CA, 91350","Match","Exact","27828 PARKVALE DR, SAUGUS, CA, 91350","-118.503096287767,34.44823091058","141519373","L"
"315002052","1650 ESKATON LOOP, ROSEVILLE, CA, 95747","Match","Exact","1650 ESKATON LOOP, ROSEVILLE, CA, 95747","-121.336159170831,38.796928185624","638567325","L"
"415600251","311 28TH AVENUE, SAN MATEO, CA, 94403","Match","Exact","311 28TH AVE, SAN MATEO, CA, 94403","-122.309253055266,37.538980397449","192379842","L"
"392701219","761 HELEN DR, RIPON, CA, 95366","Match","Exact","761 HELEN DR, RIPON, CA, 95366","-121.115708428483,37.750031220496","133876785","L"
"342700589","8705 GREAT CT, ELK GROVE, CA, 95624","Match","Exact","8705 GREAT CT, ELK GROVE, CA, 95624","-121.380121542039,38.415922220987","133449090","R"
"415600255","955 S EL CAMINO REAL, SAN MATEO, CA, 94402","Match","Exact","955 S EL CAMINO REAL, SAN MATEO, CA, 94402","-122.320279039839,37.55789796901","192378035","L"
"425801723","4630 SONG LANE, SANTA MARIA, CA, 93455","No_Match"
"297001933","625 ESKATON CIR, GRASS VALLEY, CA, 95945","Match","Exact","625 ESKATON CIR, GRASS VALLEY, CA, 95945","-121.047426647898,39.240852985705","657148485","L"
"342700570","5250 SHORTWAY DR, SACRAMENTO, CA, 95823","Match","Exact","5250 SHORTWAY DR, SACRAMENTO, CA, 95823","-121.441828766901,38.454809732663","133404397","L"
"197610151","10801 LINDLEY AVE, GRANADA HILLS, CA, 91344","Match","Exact","10801 LINDLEY AVE, GRANADA HILLS, CA, 91344","-118.526806088173,34.266579719537","141542176","L"
"197610150","7043 TAMPA AVE, RESEDA, CA, 91335","Match","Exact","7043 TAMPA AVE, RESEDA, CA, 91335","-118.553580514856,34.198236467341","141554186","L"
"197610153","7636 KENTLAND AVE, WEST HILLS, CA, 91304","Match","Exact","7636 KENTLAND AVE, WEST HILLS, CA, 91304","-118.617557710677,34.209660126807","141532722","R"
"197610152","6701 KURL WAY, RESEDA, CA, 91335","Match","Exact","6701 KURL WAY, RESEDA, CA, 91335","-118.542976708632,34.192017401567","141554321","L"
"197610155","18847 THORN CREST COURT, SANTA CLARITA, CA, 91351","Match","Exact","18847 THORN CREST CT, SANTA CLARITA, CA, 91351","-118.465865225299,34.437285868946","241222396","L"
"107203505","175 W. SIERRA AVE., CLOVIS, CA, 93612","Match","Exact","175 W SIERRA AVE, CLOVIS, CA, 93612","-119.712916174994,36.830347244603","197576836","L"
"197610154","8413 RHEA AVE, NORTHRIDGE, CA, 91324","Match","Exact","8413 RHEA AVE, NORTHRIDGE, CA, 91324","-118.541595042301,34.222918610447","141541538","L"
"374600431","2558 MOBLEY STREET, SAN DIEGO, CA, 92123","Match","Exact","2558 MOBLEY ST, SAN DIEGO, CA, 92123","-117.134962898251,32.790094969038","195321604","L"
"197610159","20453 MAYALL STREET, CHATSWORTH, CA, 91311","Match","Exact","20453 MAYALL ST, CHATSWORTH, CA, 91311","-118.57892280793,34.253674436768","142711895","R"
"197803700","13975 TELEGRAPH RD., WHITTIER, CA, 90604","Match","Exact","13975 TELEGRAPH RD, WHITTIER, CA, 90604","-118.033841907136,33.931672210398","241146673","R"
"347001629","5914 CANARY DRIVE, NORTH HIGHLANDS, CA, 95660","Match","Exact","5914 CANARY DR, NORTH HIGHLANDS, CA, 95660","-121.381629922819,38.674025585494","133331592","R"
"315002064","9500 EDWARD COURT, GRANITE BAY, CA, 95746","Match","Exact","9500 EDWARD CT, GRANITE BAY, CA, 95746","-121.178058670505,38.725412433752","106770829","R"
"397004913","2815 MIRASOL LANE, STOCKTON, CA, 95212","Match","Exact","2815 MIRASOL LN, STOCKTON, CA, 95212","-121.27411627981,38.007789145892","133892273","L"
"577005047","2512 MEADOWLARK CIRCLE, WEST SACRAMENTO, CA, 95691","Match","Exact","2512 MEADOWLARK CIR, WEST SACRAMENTO, CA, 95691","-121.544556583464,38.549414548862","67706707","L"
"342700579","641 FEATURE DR, SACRAMENTO, CA, 95825","Match","Exact","641 FEATURE DR, SACRAMENTO, CA, 95825","-121.41702579285,38.576708718758","657814576","L"
"415600267","2525 ANNAPOLIS ST., EAST PALO ALTO, CA, 94303","Match","Exact","2525 ANNAPOLIS ST, EAST PALO ALTO, CA, 94303","-122.13897699797,37.47422712566","192366634","L"
"415600266","354 ENCINA AVENUE, REDWOOD CITY, CA, 94061","Match","Exact","354 ENCINA AVE, REDWOOD CITY, CA, 94061","-122.217757796252,37.465314992909","192363086","R"
"425801734","936 N. SENECA STREET, SANTA MARIA, CA, 93454","Match","Non_Exact","936 SENECA ST, SANTA MARIA, CA, 93454","-120.402646470337,34.962110022254","108620205","L"
"342700560","9009 PLUM BLOSSOM CT, ORANGEVALE, CA, 95662","Match","Exact","9009 PLUM BLOSSOM CT, ORANGEVALE, CA, 95662","-121.220767035645,38.682635727061","133365334","L"
"197610142","5325 ETIWANDA AVENUE, TARZANA, CA, 91356","Match","Exact","5325 ETIWANDA AVE, TARZANA, CA, 91356","-118.530876611317,34.167094666241","141554979","L"
"197610144","13874 KELOWNA ST., ARLETA, CA, 91331","Match","Exact","13874 KELOWNA ST, ARLETA, CA, 91331","-118.435318389834,34.239589798721","141549960","L"
"197610146","20849 GRETCHEN ST, WINNETKA, CA, 91306","Match","Exact","20849 GRETCHEN ST, WINNETKA, CA, 91306","-118.587435431165,34.19274301192","141535295","R"
"197610145","11328 WOODLEY AVE, GRANADA HILLS, CA, 91344","Match","Exact","11328 WOODLEY AVE, GRANADA HILLS, CA, 91344","-118.484612687483,34.276056964768","141543135","R"
"317005563","1203 HAMPSHIRE COURT, ROSEVILLE, CA, 95661","Match","Exact","1203 HAMPSHIRE CT, ROSEVILLE, CA, 95661","-121.268673525164,38.728638255187","106765257","L"
"197610147","22523 SCHOOLCRAFT STREET, WEST HILLS, CA, 91307","Match","Exact","22523 SCHOOLCRAFT ST, WEST HILLS, CA, 91307","-118.617752103553,34.196140943857","141534368","R"
"015601095","900 E STANLEY BLVD, LIVERMORE, CA, 94550","Match","Exact","900 E STANLEY BLVD, LIVERMORE, CA, 94550","-121.785827709298,37.67838257555","125035221","L"
"197610149","22454 SCHOOLCRAFT STREET, WEST HILLS, CA, 91307","Match","Exact","22454 SCHOOLCRAFT ST, WEST HILLS, CA, 91307","-118.616678767228,34.196029312708","141534368","L"
"565802001","1111 IVYWOOD DRIVE, OXNARD, CA, 93030","Match","Exact","1111 IVYWOOD DR, OXNARD, CA, 93030","-119.190279615681,34.216073454728","110115917","R"
"565802000","404 E. MAIN STREET, SANTA PAULA, CA, 93060","Match","Exact","404 E MAIN ST, SANTA PAULA, CA, 93060","-119.069439219315,34.350920353351","657695819","R"
"286802019","755 LINDA FALLS TERRACE, ANGWIN, CA, 94508","No_Match"
"347001619","8510 ELM AVENUE, ORANGEVALE, CA, 95662","Match","Exact","8510 ELM AVE, ORANGEVALE, CA, 95662","-121.243706536792,38.693111776922","133345381","R"
"342700568","2052 CANTERBURY RD, SACRAMENTO, CA, 95815","Match","Exact","2052 CANTERBURY RD, SACRAMENTO, CA, 95815","-121.457566739805,38.603078548634","133324769","R"
"312700901","609 HERNANDEZ LANE, ROSEVILLE, CA, 95678","Match","Exact","609 HERNANDEZ LN, ROSEVILLE, CA, 95678","-121.288312700998,38.73602758458","106809515","L"
"496803143","214 W. THIRD STREET, CLOVERDALE, CA, 95425","Match","Non_Exact","214 3RD ST, CLOVERDALE, CA, 95425","-123.020106789977,38.807295696689","67454453","L"
"347004164","4129 SINGING TREE WAY, ANTELOPE, CA, 95843","Match","Exact","4129 SINGING TREE WAY, ANTELOPE, CA, 95843","-121.368009067467,38.72513921591","133371982","R"
"015601128","7314 EMERALD AVE., DUBLIN, CA, 94568","Match","Exact","7314 EMERALD AVE, DUBLIN, CA, 94568","-121.925231252478,37.713384904348","125016939","L"
"197606861","22956 INGOMAR STREET, WEST HILLS, CA, 91304","Match","Exact","22956 INGOMAR ST, WEST HILLS, CA, 91304","-118.626922394841,34.211812997942","141816568","L"
"075600729","1171 KASKI LANE, CONCORD, CA, 94518","Match","Exact","1171 KASKI LN, CONCORD, CA, 94518","-122.005834056944,37.956786284735","655815014","L"
"015601122","855 CENTRAL AVENUE, LIVERMORE, CA, 94550","Match","Non_Exact","855 CENTRAL AVE, LIVERMORE, CA, 94551","-121.727272472539,37.710566008716","634221691","R"
"577005341","2726 5TH STREET, DAVIS, CA, 95618","Match","Exact","2726 5TH ST, DAVIS, CA, 95618","-121.717502051975,38.552230802154","606339704","R"
"336408502","10650 54TH STREET, MIRA LOMA, CA, 91752","Match","Exact","10650 54TH ST, MIRA LOMA, CA, 91752","-117.517855649888,33.989936459653","194735047","L"
"197606869","10204 GERALD AVENUE, NORTH HILLS, CA, 91343","Match","Exact","10204 GERALD AVE, NORTH HILLS, CA, 91343","-118.494642396067,34.255781990029","141543083","R"
"300613273","800 MORNINGSIDE DR., FULLERTON, CA, 92835","Match","Exact","800 MORNINGSIDE DR, FULLERTON, CA, 92835","-117.913607592117,33.899025170974","144124204","L"
"176803831","14789 BURNS VALLEY ROAD, CLEARLAKE, CA, 95422","Match","Exact","14789 BURNS VALLEY RD, CLEARLAKE, CA, 95422","-122.632759917387,38.965428794449","657440219","L"
"300613274","2527 BREA BLVD, FULLERTON, CA, 92835","Match","Non_Exact","2527 N BREA BLVD, FULLERTON, CA, 92835","-117.911276668863,33.897216619369","651737793","L"
"317005428","3201 SANTA FE WAY, ROCKLIN, CA, 95765","Match","Exact","3201 SANTA FE WAY, ROCKLIN, CA, 95765","-121.257676463661,38.811635462014","631773966","L"
"347005484","8932 BEDFORD AVENUE, FAIR OAKS, CA, 95628","Match","Exact","8932 BEDFORD AVE, FAIR OAKS, CA, 95628","-121.224205176481,38.658168560388","133356629","R"
"306003557","25422 MARINA CIRCLE, MISSION VIEJO, CA, 92691","Match","Exact","25422 MARINA CIR, MISSION VIEJO, CA, 92691","-117.686596027288,33.608972175081","144064521","R"
"455002715","5957 BEAUMONT COURT, REDDING, CA, 96003","Match","Exact","5957 BEAUMONT CT, REDDING, CA, 96003","-122.355963358882,40.625250098953","126658806","R"
"455002714","1306 BONHURST DRIVE, REDDING, CA, 96003","Match","Exact","1306 BONHURST DR, REDDING, CA, 96003","-122.358324177583,40.627708750401","126708461","L"
"306003549","2924 ARROYO, SAN CLEMENTE, CA, 92673","Match","Exact","2924 ARROYO, SAN CLEMENTE, CA, 92673","-117.634019689746,33.466128135909","144091699","R"
"134604299","1685 CYPRESS DR, EL CENTRO, CA, 92243","Match","Exact","1685 CYPRESS DR, EL CENTRO, CA, 92243","-115.564739728656,32.778555440626","194535420","R"
"392701252","3519 NOVARA WAY, STOCKTON, CA, 95212","Match","Exact","3519 NOVARA WAY, STOCKTON, CA, 95212","-121.268111347514,38.037867726168","133928914","R"
"075600737","1124 BRECKENRIDGE COURT, MARTINEZ, CA, 94553","Match","Exact","1124 BRECKENRIDGE CT, MARTINEZ, CA, 94553","-122.100026810053,37.998612460022","192045649","L"
"392701250","3956 NOVARA WAY, STOCKTON, CA, 95212","Match","Exact","3956 NOVARA WAY, STOCKTON, CA, 95212","-121.263281398748,38.04093575112","133891988","L"
"300613262","12692 BLACKTHORN ST., GARDEN GROVE, CA, 92840","Match","Exact","12692 BLACKTHORN ST, GARDEN GROVE, CA, 92840","-117.954587978147,33.779011220064","144034928","L"
"197606875","43835 JOHNS COURT, LANCASTER, CA, 93536","Match","Exact","43835 JOHNS CT, LANCASTER, CA, 93536","-118.168344511023,34.679393124798","623879003","R"
"347005474","7230 RUSH RIVER DRIVE, SACRAMENTO, CA, 95831","Match","Exact","7230 RUSH RIVER DR, SACRAMENTO, CA, 95831","-121.538436095086,38.494608778589","133377230","R"
"306003566","9441 HOUSTON AVENUE, ANAHEIM, CA, 92801","Match","Exact","9441 HOUSTON AVE, ANAHEIM, CA, 92801","-117.968751071852,33.854218446307","144010796","R"
"277209399","1221/1229 DAVID AVE, PACIFIC GROVE, CA, 93950","Match","Non_Exact","1221 DAVID AVE, PACIFIC GROVE, CA, 93950","-121.934652470094,36.602776215068","196876227","L"
"347005479","7316 MAIN AVENUE, ORANGEVALE, CA, 95662","Match","Exact","7316 MAIN AVE, ORANGEVALE, CA, 95662","-121.20155861907,38.698089530054","133356711","R"
"075600702","4928 SWEETWOOD DRIVE, RICHMOND, CA, 94803","Match","Exact","4928 SWEETWOOD DR, RICHMOND, CA, 94803","-122.286587479242,37.969673886133","192042590","R"
"306002233","24301 LYSANDA DRIVE, MISSION VIEJO, CA, 92691","Match","Exact","24301 LYSANDA DR, MISSION VIEJO, CA, 92691","-117.682271083342,33.610129541213","144065205","R"
"197606887","1531 KIOWA CREST DRIVE, DIAMOND BAR, CA, 91765","Match","Exact","1531 KIOWA CREST DR, DIAMOND BAR, CA, 91765","-117.831152213412,33.993483444075","651697685","L"
"411408931","265 ACACIA AVENUE, SAN BRUNO, CA, 94066","Match","Exact","265 ACACIA AVE, SAN BRUNO, CA, 94066","-122.412694206822,37.617539376169","192374175","L"
"275202689","15961 TORO HILLS AVENUE, SALINAS, CA, 93908","Match","Exact","15961 TORO HILLS AVE, SALINAS, CA, 93908","-121.695833456326,36.605819309886","196837122","R"
